Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Paraguay,PRY,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,89.5110896,90.24849086,90.223898,85.71172976,87.08732241,86.8727548,88.55482644,88.58801878,86.47642183,88.00396484,85.01532524,80.28332948,80.65790962,80.54652671,78.75264518,78.30258107,76.49887457,76.93385116,77.44152561,77.9889345,81.98890155,85.40431605,82.07757803,79.27161331,75.66039151,77.29597652,67.9893734,60.35409828,69.0523665,68.34629993,71.33647063,74.09453055,77.02504937,72.49318831,75.42482767,76.07653404,72.2145816,72.99881222,74.64363289,73.35273728,66.39171187,66.21102417,68.66060702,68.93159502,70.19697669,70.926711,73.65254289,75.73150379,73.14288168,73.3528345,77.50970773,73.92555697,75.49609476,75.56706571,73.66667547,74.14152242,75.58069176,77.36226823,76.17750316,74.76996063,77.31270071,78.11844538,79.59207364
West Bank and Gaza,PSE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7305596,118.4964055,121.2341624,120.6260971,118.1301932,117.8333958,115.1173034,121.9322127,123.2830868,121.9279234,127.2055788,129.9627368,130.8340968,131.6780439,125.9780587,124.9601148,119.0466353,117.0622469,114.3917303,112.918501,114.3641393,113.3863903,111.3849689,109.4277034,110.8800364,110.7053433,112.1474146,112.3093489,120.3386293,119.2274721,116.2058478
Pacific island small states,PSS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.09969263,94.13668479,94.37594714,96.20722944,97.36698695,100.1259407,101.5731554,101.0861363,99.72691762,97.86662661,96.43233731,96.02543291,95.78964451,95.59646672,96.62288054,105.737799,106.5694396,106.6876061,105.2344038,105.7134583
Qatar,QAT,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.37432286,63.90520612,60.29233686,52.45355475,56.89258189,46.76908071,34.89465706,34.06328321,35.13705238,31.90175455,30.5249671,30.25646088,31.04674407,29.54279136,25.59016929,34.91008073,30.51868543,24.4503866,25.65706085,29.11961784,31.24804653,42.51750406,45.25085855,43.10436677,39.29557714,41.9332116,47.93207622,38.52553385,32.37361657,,
Romania,ROU,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.20503555,75.88819819,77.00192397,76.04338235,77.25522927,81.71497648,84.77128832,85.51221368,89.42490347,89.00073286,85.67397565,84.960653,83.51149099,84.55873771,84.92204163,87.35942277,84.67420308,82.74647978,79.77051724,79.22263559,79.48266945,77.98843734,78.45537139,75.65539537,75.19599943,75.32617424,77.39517059,78.5007784,80.47921346,79.82857689,80.08740087,79.2593081,79.86227481,78.67640874,81.01190479
Russian Federation,RUS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.68257533,65.27050611,69.65429991,63.4551305,51.31877959,65.28208268,69.89950061,71.16445731,71.51519323,75.82025123,76.20103718,68.12234987,61.27863048,65.821499,69.10207285,68.5837346,67.40924028,66.81331182,66.16475373,66.07591927,66.72868822,75.42308126,70.21296539,68.01044682,69.41415553,71.84092226,71.79033279,70.44521793,71.71373141,71.08800652,68.07629762,69.70037853,71.46670803,67.57204136,64.86109417,67.21783845,67.92278347
Rwanda,RWA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,91.59658321,91.80329124,95.52001629,98.90623125,92.30770426,95.02687568,99.05469797,97.59338207,98.21138172,100.0529947,96.68030296,97.52586095,98.41410347,92.41803412,98.70990488,94.78869594,90.99725882,88.32892256,92.41209146,89.67453971,95.80516731,98.63013779,94.81971167,95.64663499,91.22625008,91.79553375,91.6953854,96.02656753,96.49128936,97.723179,93.80496409,96.71701577,97.06053649,98.58149741,148.5079456,107.2614636,105.7969004,104.0629994,102.8166707,104.5344121,104.4393345,101.8765119,102.6319766,100.5883265,98.3174284,97.69342918,96.42951399,91.84539313,93.71430112,95.05546836,95.26084847,93.49696434,93.24816214,91.27726708,92.9363785,94.49742385,92.74545543,88.78348086,91.24591107,87.29606059,92.80141155,88.55392685,90.4471301,90.82243315,81.93715955
South Asia,SAS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,49.35089439,52.30110826,48.36763369,39.96960015,36.52636309,34.6184391,19.33617011,31.00103325,33.75542179,44.5421209,55.99312496,53.10556528,40.93510736,46.11553066,62.53316937,74.85749113,77.87184682,85.11817133,89.6239364,88.55267955,84.19092397,84.88650526,75.35440667,78.09687869,73.91477111,74.04636872,71.71226518,70.07991506,68.03687703,68.09329819,73.87428962,66.99948387,62.03894574,64.67004385,63.00184804,58.63033639,53.24755767,47.67775646,48.06562706,48.5155184,44.58383225,58.9658179,52.48392298,47.04690893,49.04318005,53.21147765,59.27562077,71.79106751,71.518432,69.33124873,65.68820839,66.92312631,76.59767964,66.22998394,58.33817565,64.48239838,66.22347136
Sudan,SDN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,86.10402856,85.11038046,84.15135135,87.48140276,89.09805544,89.49980151,86.72857419,87.52903341,88.83943855,86.41380382,87.39231506,91.12700803,90.14573213,86.56089594,90.08342401,90.0023818,88.19849078,91.68964461,93.52389023,95.15624568,97.85741415,94.84350821,95.5988456,95.89502019,99.47061899,96.69131874,89.09851172,90.51819184,89.44516169,90.93126697,90.29926908,87.0983176,87.53774815,88.24141608,87.8266131,90.71475271,95.71970202,91.04637864,91.48294596,92.30590347,78.86604743,70.02658899,68.06364907,67.39440731,63.08417867,64.9031654,65.79686556,59.61912768,62.57288752,75.63075748,68.50762848,66.41690875,86.97996336,87.478981,92.24203871,91.48741572,90.6423939,88.94421747,96.72891787,94.59565251,93.91798445,96.16243632,97.37841188,98.08458414,97.66684186
Senegal,SEN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,85.53533589,85.75764998,87.6690357,87.45307084,87.47445418,84.99550609,84.4115779,82.89327083,90.29939866,89.34025404,83.7979802,86.0247844,82.56308492,86.36144787,79.61495693,82.96260126,86.58520017,86.43657304,91.50616213,91.29411698,96.97108003,93.95947599,93.56297751,96.2807657,95.39510879,93.72975001,96.0894323,92.70760085,95.9990828,96.13879655,96.83543317,96.47918867,96.85190232,98.13762346,95.27986005,92.14494673,93.44620944,91.00051433,90.63287344,89.46615098,90.77856324,88.74900435,90.79553723,90.45889528,91.82220769,90.71708918,93.21524326,93.54411302,94.84245896,93.1220694,92.40843088,93.96944082,92.40245791,91.86093323,89.00514873,86.92263992,85.62477999,84.02953921,83.24371558,82.30432187,83.01280081,81.74377646,87.37126101,83.25448216,81.28014192
Singapore,SGP,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,96.95466766,99.34207716,96.56031313,93.05446778,92.49232793,89.20766859,87.0873555,85.8650624,83.59682889,79.19626867,78.97878999,78.34167881,73.54708936,72.37773673,70.68363546,70.55584287,68.60378314,67.98608223,66.79300228,63.80196015,60.14781829,57.31187401,56.46533966,54.4300804,54.14829477,58.14628464,59.25287398,58.64323428,56.31874353,55.55983265,54.0948444,52.49036194,52.15519982,52.63528218,51.13899466,49.11994138,49.37552107,48.54000016,48.94605258,51.28643955,52.35938138,57.85489814,58.02281378,56.94944506,52.31709638,49.74502052,48.01303191,45.90209081,50.06413776,49.03289547,46.02940668,45.85245266,46.16391496,47.07767786,47.21541334,47.34898892,46.70014898,45.38007881,44.53465173,45.92724777,44.34966211,39.3589259,37.232149,41.58827148,42.08299262
Solomon Islands,SLB,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,228.6872466,228.9508559,228.4763507,228.6898762,228.7379275,228.8825512,178.5434266,138.6887716,199.6993214,180.093283,150.1714298,157.8396527,128.7193742,140.29428,126.6328014,113.8924667,117.5770237,112.6115366,97.8877707,93.42976561,107.369337,122.0979189,104.7129332,83.57641714,88.96033488,98.50555056,96.7736592,93.11383743,95.17018669,94.50414359,96.01565027,86.57559306,88.28045273,92.38868234,94.39279281,93.01500417,91.85998592,86.40817973,86.12580601,87.34326958,88.03365307,89.28122275,97.26990595,104.8733298,108.1049699
Sierra Leone,SLE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,86.65794062,87.57304246,86.57718121,94.61599367,91.34795531,78.13256992,81.02008514,85.8287842,85.59874849,72.68119723,74.50742912,87.94483298,89.60400227,88.51086149,79.14140375,83.17584532,99.14322804,97.63194552,96.79650982,96.68461169,89.07492215,99.60137457,85.39300203,81.03862585,79.77554525,85.42756766,86.30496209,86.83816411,92.94592613,96.58836445,87.47262491,102.2805761,103.6699798,104.3039513,101.8965555,105.7382438,120.1639164,109.0379754,109.7779881,106.9628126,102.3788762,100.485959,75.23767725,79.36787259,82.11092432,85.90523075,69.01725063,85.72026694,83.38287993,101.8085083,95.24584523,97.47308232,92.1449186,87.12994003,99.28255132,102.1477324,95.49095174,96.94868617,96.6163889,93.65437827,85.55836144
El Salvador,SLV,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,87.24422367,88.54032189,88.24830977,90.21548782,89.49494949,86.46682908,86.38923549,84.8669009,84.74403045,85.78769179,83.04778448,81.65340588,75.89236018,83.18904654,82.08474559,85.80957777,92.66495446,92.47151622,93.36562962,94.8219472,96.71717896,91.12662817,94.74856001,93.68258995,95.12516458,98.80875082,97.84639897,97.57644207,95.82505298,94.94508153,95.3075299,97.6449178,96.43021621,93.44806228,94.89620218,97.386488,98.15808442,97.82824094,97.96091288,99.8291022,100.5780378,101.5007603,105.6869517,107.0121072,104.1141668,102.9723134,103.5231599,102.7969504,103.9820453,102.6014596,101.5709797,99.93439826,99.5681205,99.39337109,97.78536178,100.1943326,100.9272069,99.3625377,98.23580357,98.79406056
San Marino,SMR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.37244746,58.24055269,57.17360734,55.6837744,55.2458266,57.89491052,51.60666294,52.58541164,52.41492861,
"Somalia, Fed. Rep.",SOM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,94.76334052,97.45068681,105.0419302,100.4987017,104.4769317,92.29708941,96.16514534,96.57961154,94.453125,95.30888722,86.67026222,90.35564871,84.93468637,103.3748469,78.12067143,86.28839329,77.75044269,117.5305377,101.6513777,128.4251338,113.1076588,115.9593738,112.7786415,126.3770435,122.4262311,83.24310795,98.6880028,90.40133398,92.27988973,98.86222107,99.99775119,,,,,,,,,,,,,,,,,,,,,,133.7328129,131.7357013,129.9648477,129.5881134,129.2440098,128.75754,129.2899784,128.0845656,132.3829393,128.8094485,131.745565,135.636065,141.1548425
Serbia,SRB,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.70044213,93.02646884,93.35351949,95.80269755,96.53745386,95.55952435,99.71628079,98.54520541,95.78812215,98.4676373,94.98995364,95.86680476,95.31893898,95.06103187,94.25800211,94.40822211,94.15226723,94.41715464,90.75415454,91.25731664,88.24359175,86.61642691,86.75713817,85.72403394,84.72868968,84.01679201,82.71640584,84.05275248,79.72675153,79.53104999
Sub-Saharan Africa (excluding high income),SSA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.309963,61.92481932,57.75724145,51.57270466,78.84610338,119.9123885,79.85677415,86.49789402,,,,,,,,,
Sub-Saharan Africa,SSF,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4979184,46.94206674,51.04145185,49.90599737,49.25373134,,,,,,,,,,,,,,
Slovak Republic,SVK,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.85461199,76.50321251,80.26002945,83.9188372,77.32794917,76.54310773,78.51621829,74.83797801,75.89105982,74.73920932,74.51340675,75.95700534,75.52737629,73.94223277,73.93813334,72.86903052,73.16529149,70.82418108,72.76260821,79.11936374,75.56799668,73.37857975,73.6763286,73.03194308,73.09648221,72.2605954,73.59473579,75.18389456,74.67787814,75.97252509,78.71067654,77.76937854,82.61297449,78.67614162,80.12008216
Slovenia,SVN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.26224304,66.05689971,67.50227547,71.18322969,68.78086689,76.98177772,76.2340732,74.9793012,74.48464284,75.18743767,74.64372579,74.16509867,73.29615518,73.48214252,72.41079162,71.94602483,69.47367967,68.03607612,68.9699771,74.81103519,76.36478469,76.89745856,77.70481693,75.46666991,73.42154684,72.42140318,72.51736585,70.68783839,69.91537739,70.49563492,70.81573666,72.59091677,73.44306883,70.77311997,72.289182
Sweden,SWE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,70.87808963,70.29368363,70.63097583,70.79437912,68.85300766,69.33099184,70.35133695,70.60288974,71.50547742,71.40117337,70.59550816,71.40776836,71.92789986,71.46555364,72.44786655,71.55550921,73.68027395,76.58594068,76.72030815,76.38805234,76.0159813,77.33187935,77.97299414,75.7381833,73.54828772,73.63257503,73.6852154,73.9896099,73.24636162,72.24322504,72.84893776,75.33712957,76.8687314,78.30418501,76.30431555,73.54241658,74.05739258,73.55007839,72.97126992,73.26836465,72.75013233,72.46624859,73.1572654,73.41010805,72.13517689,72.22737517,70.67864336,70.02072681,70.81910201,74.57976286,72.91552279,72.32519177,73.63715081,74.26832653,74.04102667,72.95948225,73.22774239,73.14184958,73.1909858,71.69657676,71.47908727,70.87015667,71.56581846,71.96530075,71.90723972
Eswatini,SWZ,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.45472316,81.35109169,81.32283628,81.42685984,82.87075366,83.89949933,80.885991,81.51740354,80.91765999,81.48823923,81.89481462,84.99673889
Sint Maarten (Dutch part),SXM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,77.07982877,63.99026764,57.96906523,73.08599082,71.79543259,81.15125295,88.98429403,85.87085752,73.41194947,70.79079349,68.74813154,67.43026456,66.72612151,69.49618711,77.70941523,79.67408676,80.73706737,79.8126037,74.51680832,75.31458785,68.99858342,77.57962507,79.59542125,73.0185623,76.47891752,79.35975913,72.11868559,76.42561611,74.34386931,73.22030119,81.08263441,72.01658071,84.92911481,83.15190593,78.42807415,79.36889913,78.397284,68.5898013,85.93754701,80.4262411,85.03093463,85.08791428,89.63174016,86.60971511,99.06863304,106.7753563,91.5109812,93.43618351,100.863222
Syrian Arab Republic,SYR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,92.8569335,90.30021776,83.34753827,88.85661107,90.55478291,89.15357271,92.62577746,90.3730733,88.58606061,88.11524732,90.23529412,90.49045301,87.96055483,85.52885103,90.0410224,87.10977327,82.84327604,86.51760264,88.54858131,90.22938369,89.19055978,93.78202107,87.0093621,89.53077458,87.57797775,89.43826975,88.52531196,95.08973315,95.25119997,83.84715547,83.06661996,89.69746184,88.20143691,87.06529226,82.37170051,79.66233198,82.65733719,80.52976988,79.81526838,80.90947049,75.79776327,73.25021971,71.81616871,73.88720334,75.54959345,75.03123262,74.66253554,78.79632113,82.40794752,83.90930315,79.21769388,90.32649598,107.1514149,114.6929389,131.9965739,109.5404545,115.8712796,113.4006992,111.7947183,108.5906701,103.6779021,87.31406647,117.5232348,,
Turks and Caicos Islands,TCA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,80.98268692,81.02810135,85.44463439,82.58478171,84.47730291,84.19053441,81.27175979,77.89010119,78.23678184,76.84230514,79.06572447,78.22098724,78.90747672,82.82642753,79.82624864,82.29279795,84.83863049,86.86705421,86.97577677,,,,98.99930886,99.50378384,101.204827,109.2392443,111.05477,107.9766369,103.3400949,104.8936551,107.6730995,101.6300959,102.2680658,102.6017816,102.1140965,98.30010355,90.83958549,92.93040772,95.88013291,100.1801256,94.51707693,94.73995604,140.8147536,81.47817164,75.46700289,69.28295177,69.82600293,69.79917957,70.37811611,79.38726647,73.00001408,67.24879856,62.66231929,67.32518581,65.0539579,69.80229928,80.38345321,78.38217796,73.12261433,72.44981769,75.28167865,71.43125267,66.54616771,69.35141489,61.52890375
East Asia & Pacific (IDA & IBRD countries),TEA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,97.5308642,86.71875,82.52873563,85.31073446,86.66666667,86.97829716,85.05747126,86.8385346,87.66788767,87.21461187,85.06637168,65.41698546,89.47778644,82.90535583,79.7985782,80.66737288,76.7387218,78.43959732,85,87.76418242,86.20805369,85.72339069,81.28467153,83.39684268,85.26904635,89.44430963,92.33086191,71.13818774,71.48497415,71.08028522,99.92742593,72.65812463,72.36392889,82.15067701,82.05582398,88.62894964,87.03001711,78.997213,81.05453336,78.06421513,76.83503977,75.15820623,85.97759476,92.49364528,93.74537756,94.56865896,95.9959886,95.50616674,94.83872255,92.03836727,91.81088251,90.2608889,90.52186297,92.82479777,90.76864009,89.7776405,89.92507578,89.11490408,88.60433512,87.05839031,,
Thailand,THA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.38822282,75.31134145,76.75774187,77.03134371,75.5199068,73.29178554,69.16709102,72.98004899,74.01589349,72.21013447,81.25373162,79.85593194,80.05702589,76.84466571,77.44269172,79.98088087,79.5595946,78.01437279,75.6997114,77.0846324,77.74067898,78.04554585,76.66133051,77.97454626,76.82016308,75.74898082,74.1441867,71.41154927,66.78518643,65.01702574,65.9631482,64.19717854,64.66815955,62.96070449,63.18316983,62.55152795,63.29320201,65.08450612,64.73960838,66.7576651,67.70970173,69.47729289,68.82986936,68.55681926,68.98854547,69.49350383,67.95342119,66.47434897,67.98134611,69.0458321,67.97634562,69.10272359,69.62137974,68.91573452,69.51257507,68.46585435,66.87463765,65.22926703,65.06247991,65.9431598,70.84248738,70.47485598,72.28398071,74.09791147,74.89827485
Tajikistan,TJK,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61940995,40.08415842,71.39283668,68.02853437,70.6603242,91.15326246,89.10825279,83.51315274,90.68568921,93.45054366,91.85312933,95.51667667,103.1443399,97.07986974,121.3809316,120.8939967,116.4689628,122.266474,124.4340912,127.7241166,129.9153793,117.2089229,82.7934905,91.45706448,91.82593743,87.63594299,87.39625179,89.16521654,91.25314243,97.77063623,100.2425777,
Turkmenistan,TKM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,70.37037037,75,73.33333333,66.10169492,,43.51297405,,,,91.87952745,95.51780279,91.21635004,54.99493203,67.00314797,58.62302829,70.84427742,76.04923192,61.23620458,43.97458088,45.92682185,44.33103841,21.69277152,12.17320546,14.42496021,21.01896955,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.8811478,218.5892818,236.8854042,186.2767421,175.2888891,144.6075414,168.2798812,190.1032295,185.2305388,190.4897316,174.5534403,157.6198296,154.2257121,126.6761593,130.4447767,117.0270281,114.1490137,118.1822735,123.0328713,101.4088238,94.95217864,58.43460579,75.79175393,122.9700104,144.2072115
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,101.8955456,110.0257132,103.113662,109.5738969,112.5580906,107.6005388,112.3091409,105.8143905,121.1666839,112.3861168,115.7178074,120.0321502,111.5049255,120.8450501,117.2570703,112.7320667,120.9174387,107.6190683,109.5617468,104.3114266,105.5454974,105.7174613,108.2810187,112.2295086,104.4396236,105.5047071,106.368756,112.9807025,110.3424699,111.6595786,116.5103029,114.8569027,118.8621745,118.5806595,120.649969,112.896096,106.54028,105.5157069,112.0677591,118.5043616,121.951411,116.8750845,116.1635504,118.8499889,117.4303779,115.992735,113.0801852,115.7504804,124.9093889,
South Asia (IDA & IBRD),TSA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,67.44186047,67.15462031,68.12280702,66.990748,68.08919079,81.60402329,78.8129823,76.67447307,79.07582733,71.0363096,73.85437005,74.27315054,77.88676491,77.01598293,73.55920602,76.00338935,76.13887554,78.80276413,74.85930029,75.46628407,75.86737529,80.51924473,77.50550695,78.92986629,79.40437335,79.97910445,78.96631418,77.73570313,78.28070654,78.29553934,79.2051279,76.48783456,77.81366319,78.02275702,77.32677342,77.27989291,77.73952322,79.9618251,80.10018884,79.22757058,78.70721979,78.43439796,78.20694081,77.50464963,78.64860627,78.285523,82.96002329,83.62807892,85.50049812,86.34814846,88.70985343,90.02706563,91.07306529,89.9367618,90.62847394,95.66158252,94.22705303,96.77004113,97.84210379,98.43703642
Turkiye,TUR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,64.75770925,65.64673157,65.25529265,64.3776824,63.4194831,62.76694522,62.01733649,61.43465909,61.07936508,61.01598174,62.54452926,67.67010309,67.27775856,69.06593407,71.56111335,69.96587031,67.49271137,69.37423081,70.06131867,67.22220222,72.70485222,69.073535,69.36772078,71.66506062,71.40895845,65.7172572,61.54998209,76.10071478,71.10694953,74.95032419,79.54147991,83.02056333,82.4584129,81.98725333,81.61502818,71.94245185,71.44538033,72.85500999,73.76826119,78.50002539,78.49652398,75.73630052,76.04636848,77.12205276,76.11680679,74.50376352,73.43659109,74.10296619,73.19229335,75.82854384,75.31136733,74.71258278,73.97458686,72.89689019,72.4605856,71.25045695,71.77694892,70.26196833,68.02862417,69.01286622,68.75578834,65.12548657,65.01371102,67.2677466,68.73120375
Tuvalu,TUV,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.24948108,69.27978474,70.48815236,71.03184914,69.65995032,65.67967347,65.16639708,63.80104822,85.7011154,86.50442122,84.93509975,82.07366201,80.88223073,79.61259561,77.05943136,75.59664126,75.61421912,75.74592626,72.60780015,72.78839211,76.40813765,78.16152622,78.37299575,76.97061567,75.41792862,73.78916475,68.99235088,68.38946399,67.99076165,66.4415933,62.25976316,62.04255979,63.16549065,62.87903044,62.0875869
